"Story","Title","Result","Date","Stability","Duration (s)"
"Scratchpath","Play daily bonus game and verify Scratchpath scenarios.","ERROR","2019-10-09T17:21:51.8400894+05:30[Asia/Calcutta]","0.0","224.27"
